namec,text
depression,rt @darkfactionza: its friday! best we all behave this weekend! https://t.co/ppqrnx1wuf
depression,after traveling thousands of miles to new york from the u.s.-mexico border  children are suffering from anxiety and¡¦ https://t.co/zuiljpmnew
depression,bts changed their hair  ptg are at kcon  and im having post concert depression oof im really feeling it huh
depression,rt @crisdaviss: i have this lowkey anxiety that i_m not living my fullest potential or that i_m lagging behind. people my age are already a¡¦
depression,rt @rakijapapi: i hate this. people don_t understand that anxiety attacks literally feel you_re about to die. i suffer from this and its te¡¦
depression,having an anxiety attack at work is just the best 
depression,rt @nootebooks: what anxiety feels like https://t.co/nxiej3cgnu
depression,rt @ghoulsglow: do you guys ever feel like a fucking idiot for how much anxiety you get over little specific things that wouldn_t bother an¡¦
depression,stalking is behaviour which is persistent and unwanted  causing its victim to feel fear  distress  or anxiety. ther¡¦ https://t.co/gs6rkzvdji
depression,rt @lenatheplug: my anxiety sucks the fun out of everything!! i hate u cunt!!
depression,buying presale concert tickets literally gives me an anxiety attack but hey at least i_m seeing @panicatthedisco 
depression,rt @avecsuju: one of the reason that i have an anxiety. need to calm down myself before searching the word _super junior_ on naver and pray¡¦
depression,can i win a guinness world record for longest period of time a person can suffer with anxiety
depression,rt @wtfmvnny: my anxiety at an all time high rn
depression,reasons why i didnt wanna go for the camps this is giving me anxiety https://t.co/msd3pkuqgk
depression,i think i might faint before i could even start buying ideal cut tickets due to my anxiety.  i wish all carats best lf luck! -
depression,i graduated high school with a 4.6 gpa despite having depression and an anxiety disorder  got into my top pick scho¡¦ https://t.co/usuat8dnld
depression,rt @cynefinroad: for children who need a little help with bringing anxiety under control we have this little piece of  bookmagic - a story¡¦
depression,rt @odarr_: an odd thing that gives me anxiety is telling me to save a seat for you  just stay put plixxx
depression,rt @heyshanmurphy: my anxiety has been destroying me lately  and i_ve been thinking about my comic for @sweatypalmszine  it_ll be kickstart¡¦
depression,rt @tragicallyhere: everyone thinks anxiety is cute when its like  ruh-roh i_m quirky i wanna stay home and watch netflix in a cozy hoodie ¡¦
depression,rt @ryanwashere: am i the only one that_s a psychopath about formatting   like a misaligned text box in a powerpoint deck gives me anxiety.
depression, fridayfact  your  submission makes us both better  not just you. having your life in my hands actually helps my an¡¦ https://t.co/hpxrg2xk9x
depression,my exam is over  my flat is clean &amp; it_s the first time traveling without anxiety since months 
depression,rt @foxville_art: this is so upsetting  anxiety attacks aren_t a joke! i_ve called 911 twice in the past for serious panic attacks because¡¦
depression,rt @hyperoats: bold of u to assume i_m not in a perpetual state of anxiety
depression,rt @ajplus: this er doctor mocked a patient who said to have suffered an anxiety attack. then she asked the patient if he wanted narcotics.¡¦
depression,mmm yes i love anxiety hitting me before a con this is fine i guess
depression,rt @chloehuttonv: this is so horrible. people who haven_t had an anxiety attack have no idea what it_s like. you literally feel like you_re¡¦
depression,rt @iidonsouls: having anxiety and depression is like being scared and tired at the same time. it_s the fear of failure but not wanting to¡¦
depression,travelled a mere 145 miles away for work today - en route home now. my anxiety which only begun to manifest itself¡¦ https://t.co/rzhlp9vty7
depression,damn man that aubrey brand is strong. nicca got bodied and had his entire rollout sabotaged and i_m still dying fro¡¦ https://t.co/olflm9qfqf
depression,it_s good for a person to spend time alone. it gives them an opportunity to discover who they are and to figure out¡¦ https://t.co/vyfyuneeap
depression,@kellyphelan @lolacoaster whenever i feel anxious  i tell my mom i_m having  the anxiety 
depression,rt @jonnysun: i like it because i often get really anxious for no discernible reason and because the source of a lot of my anxiety is becau¡¦
depression,it_s good for a person to spend time alone. it gives them an opportunity to discover who they are and to figure out¡¦ https://t.co/7f3qom24dq
depression,@tomifonication i_m not really being sarcastic though. like i genuinely hope things are well with her. i just felt¡¦ https://t.co/urrt5j9ecz
depression,rt @dunshinejoshua: my anxiety: something is wrong me: what is it my anxiety: something me: can you give me a general idea my anxiety: s o¡¦
depression,rt @omarhayakar: i don_t know if i_ll be a good father or no but i_ll never let my child suffer because of this education system which is n¡¦
depression,rt @therealhublife: uh oh  resisters  its friday... and potus absolutely loves controlling the narrative going into the weekend. i can_t im¡¦
depression,i am convinced that this anxiety running through my life is the tension between what i  should be  and what i am.¡¦ https://t.co/g8ndbtcthl
depression,my anxiety and tension have been absolutely on high for a solid week now and i say this in all sincerity that it ev¡¦ https://t.co/ulnfolucfk
depression,some simple ways to turn anxiety into excitement https://t.co/l3rskedjoz @greatist https://t.co/qdybd79gir
depression,rt @fancy4music: @michaelavenatti now!! immediately!! not another minute!!! one second more is too long!!!  heartbreaking  anxiety  familie¡¦
depression,woke up twice in a pool of my own sweat  nice i love anxiety or whatever.
depression,am i shaking because of anxiety or because my blood sugars low: a biography by me
depression,my neck  my back  my anxiety and deppression attack :_) https://t.co/rxhbj3awm6
depression,by the sounds of it  i_ll have no anxiety attack about crowds at beavertown_s thing in september because there_ll be so few people there....
depression,rt @fixocd: it_s hard to explain ocd depression and anxiety to those who haven_t experienced it. it_s hard to explain how even if your life¡¦
depression,anxiety and depression are no fucking joke
depression,and don_t ever call someone with anxiety dramatic. we aren_t intentionally acting like this. we aren_t looking for¡¦ https://t.co/po7dkm0ofh
depression,sometimes it just felt like i grew out from working with my feelings and made myself anew..  and then  anxiety epis¡¦ https://t.co/hcvqzbbnhm
depression,here_s a trailer for the film!   heydiddlediddlefilm  social  anxiety  mentalhealth   https://t.co/lcifn2b7ef
depression,@orioneitan just thinking about it gives me anxiety hoooo boy
depression,rt @johannlamont: persistence and determination by @fightthehike57 has been amazing. an 18% rise still challenging for many. @glasgowcc nee¡¦
depression,rt @depressionnote: if you have ever suffered from   depression  anxiety  an eating disorder  social anxiety  bipolar  any other ment¡¦
depression,everyone wish me luck ! cali dates tickets go on sale soon. this anxiety is gonna be the death of me
depression,me to anxiety https://t.co/47txinersk
depression,rt @rainbowlouies: y_all are so mean what made you think that walking the fuck over peoples genuine feelings of anxiety towards someone i¡¦
depression,rt @doththedoth: what idiot called it a human skull instead of an anxiety goblet.
depression,the thought catalog article i needed  especially these past few days. https://t.co/3jo61atiny https://t.co/b1rlyl2uvc
depression,woke up feeling some type of way this morning i_ll probably have an anxiety attack later
depression,we dedicate it to anxiety attacks  hangovers  worried depression and all the other necessary by-products of trying¡¦ https://t.co/jgkuiaap0j
depression,rt @lifeofcrys:  cbd has helped with my pain. i am about 80% pain free after only a week of use.  cbdoil  hemp  painmanagement  painfree  c¡¦
depression,rt @myresasworld: i have a resting bitch face  and i mind my business. bad combo when you_re a sweet bitch on the inside with anxiety. it_s¡¦
depression,rt @roguewolf2001: think on this: think of the absolute worst pain u have ever experienced. imagine that pain lasting years..affecting ever¡¦
depression,i_m on my way to the airport and my anxiety is killing me ahhh the things i do for @seokaleksandra 
depression,imma put in so much mf work after this baby i cannot be this big for the rest of my life this is how depression and anxiety start
