namec,text
depression,Have held off sharing this  but being brave. Written for anyone going through the same. As someone once said me  yo¡¦ https://t.co/22EpI8g8jJ
depression,I_m so thankful for the people I work with. I started to have an anxiety attack out of nowhere and the esthetician¡¦ https://t.co/Hckkh3f01c
depression,RT @EXOandEXOLsSLAY: @curlyminseok Thinking about MAMA already gives me anxiety  2018 end of the year award shows better do JUSTICE to EX¡¦
depression,RT @_melxc:  i have a question   OKAY I HAVE ANXIETY WHAT TF IS IT.
depression,Idk why my anxiety is so bad today  I just want a normal functioning brain pls.
depression,RT @_rufhaus: This sucks. I went to the ER for a panic attack once and the doctors not only took the time to reassure me  they also referre¡¦
depression,RT @itzwikipedia: Singing helps to reduce depression and anxiety  increases the oxygen flow to your lungs and helps you have better posture.
depression,Keeping my space clean keeps my anxiety low
depression,My anxiety just came &amp; hit me full force at work &amp; im sitting at my desk about to start sobbing hahahha hi
depression,RT @MonstrousMorgue: Or... they could have social anxiety  https://t.co/YM4J03v3tu
depression,RT @earlynnnnnn: @MelancholicOmar @BraydenMerkel @skipgive5 Because it_s a white privilege issue. She didn_t even think to put her license ¡¦
depression,RT @Jack_Septic_Eye: Playing Detroit: Become Human gives me so much anxiety! I just want my robo babies to be ok!!
depression,Patience is a great virtue but when you need to score early to avoid late anxiety   it can be a disadvantage https://t.co/GjpxCC9rt9
depression,I think depression is fucking with my immune system featuring my anxiety  and don_t forget to add my horrible decis¡¦ https://t.co/VpE5PLn84h
depression,RT @pinofblooper: I don_t understand how dan and phil have the mental capability of staying sane and grounded while knowing they have milli¡¦
depression,its hard to like someone when you have anxiety... you end up just giving up even before something happens. 
depression,@jayadevsarangi Sir in my considered view the impact of social media on removal of anxiety etc. is only short term.¡¦ https://t.co/OdtoIlUpFS
depression,RT @milanesasdnp: me: everything is good... brain: way too good if you ask me me: what brain: you are going to fuck things up me: *starts¡¦
depression,RT @BradleyMartyn: Anxiety ever wake u up
depression,Guided Meditations for Stress  Anger  Anxiety and Distraction  LiveNow! https://t.co/lHvWsQwGEP https://t.co/Mh0iQCA1iK
depression,RT @braverywins: I_m on my way to the airport and my anxiety is killing me ahhh the things I do for @seokaleksandra 
depression,@SavyLora @oreillys_pub @CONDESCENDANT Thursday_s are my favorite. When I started going down to see the boys  I was¡¦ https://t.co/BlrCbgMnOa
depression,RT @spinn_band: Hey @themindmapmag this was the best interview I_ve done  thank you for giving me the opportunity to voice my experiences w¡¦
depression,The music in Pac-Man gives me anxiety
depression,@edongdee Social Anxiety level is way off the charts right there 
depression,social anxiety disorder
depression,A very powerful article I totally agree with. My depression/anxiety/other is experienced more as pain than numbness¡¦ https://t.co/mxkgOv2TF1
depression,I_m not even in classes right now and I still get anxiety about assignments that haven_t even been assigned to me yet 
depression,I couldn_t finish reading this I was getting anxiety  (read all their tweets from the beginning) https://t.co/aIfdE5JE2y
depression,LOUISE HAY_S:  POWERFUL DAILY INSTANT HEALING | STRESS  PTSD  ANXIETY  D... https://t.co/xfovBwGIf2 via @YouTube To¡¦ https://t.co/9Bzp0S0K42
depression,RT @krengbokju:  i know i_m loved but there are times when my anxiety is so loud i can only hear my negative thoughts trying to ruin me 
depression,So you guys go through this kind of anxiety and headache weekly because of football
depression,RT @StandardKenya: Government plans to merge AFC  ADC and NCPB  https://t.co/BTEKaokDcJ
depression,My anxiety is through the roof 
depression,They just asked me to call someone on the phone at work! I_ve never had so much anxiety in my life! 
depression,@Palaeoboy It_s too big. The anxiety it_d provoke on a human scale would probably literally kill me.   The rage has¡¦ https://t.co/JckAFuhuvF
depression,stan the nya hisses due to anxiety  he_s sorry
depression,RT @raindawsun: i really am that useless gay friend that doesn_t wanna go places half the time because i have anxiety but also can_t drive¡¦
depression,RT @Hitsongzmedia: Big Sean Talks Kanye West  XXXTentacion  Anxiety and Updates on New Music: _The Best It_s Ever Sounded_ https://t.co/d1p¡¦
depression,Therapists Tips To STOP Anxiety  https://t.co/QToMm5Ffpl https://t.co/SIuYQi5feV
depression,Going to need some pre-game updates from @bobcarskadon to calm my anxiety before game time - how loose are the boys! HailState
depression,RT @KERMlTNOW: my neck  my back  my anxiety attack https://t.co/Tyw8A5cf1U
depression,thanks to these sj updates  anxiety and depression decided to give me a break tonight. nice 
depression,leaving for great wolf later today!!! excited but my anxiety is also going crazy!!!
depression,My stress and anxiety levels are so freaking high
depression,RT @jessforaminute: Me: Would you look at that  I have a new freckle  My anxiety: Would you look at that  I have cancer
depression,I was the swimming captain and came second in a competition  also was the hockey captain but cos my good ol anxiety¡¦ https://t.co/zKb7YNhU2M
depression,i feel like the only person in the world with crippling social anxiety and i know it_s not true but it doesn_t stop me from feeling that way
depression,I_m tired of living my life in anxiety I_ll tell ya that
depression,RT @nalisaaa: You must be mad to think that abortion is an easy decision. The anxiety and mental disruption before they swallow the pill or¡¦
depression,I tweet about all of this  and I retweet social activism. I try to go light on the trash fire that is the news  bec¡¦ https://t.co/4Nq7tTc1uP
depression,RT @APA: There_s a lot going on in the world right now. Learn how to manage your stress when dealing with difficult news stories and the be¡¦
depression,Moving across the state is a big thing  so send me good vibes because *anxiety*
depression,And anxiety and depression  https://t.co/cpMS4OWnev
depression,RT @Tilly_chonce: @PointlessBlog Anxiety  panic attacks  money  parents  do I need to continue
depression,Anxiety is someone bringing you a box and you thinking it_s a box full of bugs but it_s really just a box of donuts
depression,RT @TheGabbieShow: i_m 1000% biased as you all know my long standing &amp; undying support for @boburnham but seriously... go see eighth grade.¡¦
depression,@RachelleSwannie Don_t feel bad! Anxiety sucks but your health and safety and Emma_s comes first! 
depression,RT @franki_jolie: my anxiety will forever hold me back from the possibility of good experiences lol
depression,@Khaakhaaaa  gives me anxiety having so many people following me.
depression,Why Hobbies Reduce Stress And Anxiety For The Whole Family   https://t.co/hALzpQBoB4   family happyfamily¡¦ https://t.co/tji07SWNjB
depression,i hate how depression/anxiety makes me feel that im never enough. the need for reassurance &amp; companionship mixed with feeling like a burden
depression,Extrovert w/ social anxiety https://t.co/lUgzZ1JLLu
depression,RT @JaryZaidi: I wish that i could say goodbye to my anxiety.
depression,Since I moved far away from my family  I_ve slowly been in the process of discovering myself. And figuring out why¡¦ https://t.co/muZAYd6klz
depression,i accidentally named my amv after my anxiety meds and i didn_t even realize it until now  i thought it was a cool word fdlkjg
depression,RT @BlueEyedAshh: As a pansexual mother of one dealing with severe bipolar and anxiety disorders I hate doing all this. But I can_t work an¡¦
depression,I_ve really just isolated myself from people lately (past few months/year) and I genuinely don_t understand why. I¡¦ https://t.co/Nss7CBL14k
depression,RT @raesanni: And niggas don_t even wanna reboot Dinosaurs. That there_s a true economic anxiety of the working class family as tv show and¡¦
depression,RT @darren_a_moore: Systematic Review from @UofE_Research published in Psycho-Oncology suggests promise for hypnosis interventions to help¡¦
depression,@TwetBucket Just took me 132.8 minutes to circle Earth. I really did use to love doing this without anxiety.
depression,RT @MrRuky: This match is giving me so much anxiety
depression,Fuck anxiety.
depression,I HATE hate hate hate that my anxiety makes me itch at my cheeks like this shit hurts so bad.
depression,RT @apriqot: goodnight  I love my friends and my family and my anxiety will not last forever
depression,I really hope I_m feeling better tomorrow for pride. I didn_t go to any pride events last year because of anxiety a¡¦ https://t.co/FAlHqIOnlm
depression,@cyberchickgeek I get anxiety when I bin stuff. In case I bin the wrong thing.
depression,@EmekaEnyadike avoid anxiety nigeria dont need to score early  be a big team and score when you can at your own pace  calmly
depression,@frootyram3n it was moreso emotional  where she had to call the friendship off for her own well being as i was wors¡¦ https://t.co/FvPoczmN1N
depression,@mattfoster2010 Honestly  I fall for that one a lot... Between my anxiety and my obsessive nature  I tend to dwell¡¦ https://t.co/RHfhAmfz0h
depression,RT @LAyLAsTAE: LGBTQARMYSelcaDay I_m a bisexual Tae biased ARMY£¨Secretly biased by all of them£©I_m struggling with Anxiety and @BTS_twt w¡¦
depression,Heartbroken tonight(follow @sadvroz for more)
depression,God I knew it. It_s all fucking bullshit.    anorexic sadedit depressed depression killme donetrying cutting selfharmmm secret_society123 depressededit depressionedits sadaudio sadquotes starving pain alone suicide suicidal sadvideos worthless ugly lifesucks selfhate depressionvideos depressedvideos sadedits love inspirational lonely numbaudios
depression,Goodnight   Follow me for more (@sad.feelingszzz)   VC :@ bestatraps   sad depressed depressing depression depressionedits xxxtentacion brokenheartsclub sadsimpsonsedits sadsimpsons simpsonsedit sadvideos sadquotes sadniggahours sadaf sadboy sosad brokenheart sadedits depressingedits moodedits mood edits memes sadmemes aesthetic explore explorepage
depression,@sweatpantsandcoffee Suffering from mental health issues So are we. Visit The Haven  an 18+ mental health peer support chat on Discord. Or come chat in The Haven Lite  a 13+ sister server. Visit our profile or our website www.thehaven.support for invite 
depression,sadness suicidequotes depressionquotes depression depressed depressedquotes sadnessquotes sad suicidal love quote emo emotional relationship anxiety ihatemyself suicide worthless hate depressedgirl relatable imfine cry broken instapoet poetry quotesdaily help depressedboy ineedyou
